Date,spotPrice,year,spotPriceRolling,AveragePerYear,Year
2022-10-17 13:00:00,1264.43,2022,1275.2803273809525,,2022
2022-10-17 14:00:00,1322.46,2022,1275.052306547619,,2022
2022-10-17 15:00:00,1495.26,2022,1275.3500446428573,,2022
2022-10-17 16:00:00,1630.9,2022,1275.9783035714286,,2022
2022-10-17 17:00:00,1513.51,2022,1272.8626488095238,,2022
2022-10-17 18:00:00,1701.8,2022,1269.2912351190475,,2022
2022-10-17 19:00:00,1334.67,2022,1265.0121875,,2022
2022-10-17 20:00:00,311.19,2022,1260.655505952381,,2022
2022-10-17 21:00:00,288.76,2022,1260.562767857143,,2022
2022-10-17 22:00:00,249.52,2022,1260.5432142857144,,2022
2022-10-17 23:00:00,223.8,2022,1260.6408928571427,,2022
2022-10-18 00:00:00,266.59,2022,1260.6492410714286,,2022
2022-10-18 01:00:00,262.74,2022,1260.5994791666667,,2022
2022-10-18 02:00:00,261.53,2022,1260.556919642857,,2022
2022-10-18 03:00:00,263.18,2022,1260.545744047619,,2022
2022-10-18 04:00:00,259.66,2022,1260.4745386904763,,2022
2022-10-18 05:00:00,270.0,2022,1260.4746279761905,,2022
2022-10-18 06:00:00,320.37,2022,1260.2445535714285,,2022
2022-10-18 07:00:00,1930.12,2022,1256.5240178571428,,2022
2022-10-18 08:00:00,2384.99,2022,1253.2105952380953,,2022
2022-10-18 09:00:00,2171.52,2022,1250.1433333333334,,2022
2022-10-18 10:00:00,2058.35,2022,1247.4957291666667,,2022
2022-10-18 11:00:00,861.13,2022,1243.3779464285715,,2022
2022-10-18 12:00:00,660.31,2022,1239.3662351190478,,2022
2022-10-18 13:00:00,304.42,2022,1235.0082589285714,,2022
2022-10-18 14:00:00,285.06,2022,1230.5975297619048,,2022
2022-10-18 15:00:00,272.31,2022,1225.896443452381,,2022
2022-10-18 16:00:00,287.48,2022,1220.6091220238095,,2022
2022-10-18 17:00:00,1318.75,2022,1215.9566369047618,,2022
2022-10-18 18:00:00,1654.07,2022,1211.115119047619,,2022
2022-10-18 19:00:00,1064.37,2022,1204.9034374999999,,2022
2022-10-18 20:00:00,236.23,2022,1197.543125,,2022
2022-10-18 21:00:00,226.44,2022,1191.138244047619,,2022
2022-10-18 22:00:00,191.69,2022,1185.3357738095237,,2022
2022-10-18 23:00:00,175.85,2022,1180.0494345238094,,2022
2022-10-19 00:00:00,174.72,2022,1177.0079910714285,,2022
2022-10-19 01:00:00,171.55,2022,1174.1582589285713,,2022
2022-10-19 02:00:00,172.09,2022,1170.881681547619,,2022
2022-10-19 03:00:00,175.15,2022,1167.5196428571428,,2022
2022-10-19 04:00:00,199.28,2022,1163.6726339285715,,2022
2022-10-19 05:00:00,210.75,2022,1158.496607142857,,2022
2022-10-19 06:00:00,1712.86,2022,1154.3350446428572,,2022
2022-10-19 07:00:00,2024.51,2022,1148.870431547619,,2022
2022-10-19 08:00:00,2179.57,2022,1143.6177232142857,,2022
2022-10-19 09:00:00,2129.89,2022,1139.9102529761903,,2022
2022-10-19 10:00:00,1985.96,2022,1137.0670833333334,,2022
2022-10-19 11:00:00,1844.44,2022,1134.6332291666668,,2022
2022-10-19 12:00:00,1626.82,2022,1132.2498958333333,,2022
2022-10-19 13:00:00,1579.42,2022,1129.733392857143,,2022
2022-10-19 14:00:00,1518.49,2022,1126.9793750000001,,2022
2022-10-19 15:00:00,1612.07,2022,1124.034523809524,,2022
2022-10-19 16:00:00,1800.33,2022,1120.8474851190476,,2022
2022-10-19 17:00:00,1965.43,2022,1117.2231101190478,,2022
2022-10-19 18:00:00,1929.73,2022,1112.761636904762,,2022
2022-10-19 19:00:00,1842.81,2022,1107.9011160714285,,2022
2022-10-19 20:00:00,1717.34,2022,1103.2863690476192,,2022
2022-10-19 21:00:00,1560.86,2022,1099.1211458333335,,2022
2022-10-19 22:00:00,947.28,2022,1094.716220238095,,2022
2022-10-19 23:00:00,215.34,2022,1089.5460565476192,,2022
2022-10-20 00:00:00,252.72,2022,1087.5057886904763,,2022
2022-10-20 01:00:00,251.19,2022,1086.720625,,2022
2022-10-20 02:00:00,271.12,2022,1086.0193452380952,,2022
2022-10-20 03:00:00,287.65,2022,1085.3753124999998,,2022
2022-10-20 04:00:00,309.33,2022,1083.6828422619049,,2022
2022-10-20 05:00:00,1194.4,2022,1081.7264285714284,,2022
2022-10-20 06:00:00,1597.9,2022,1077.4513839285714,,2022
2022-10-20 07:00:00,1845.8,2022,1072.5717113095238,,2022
2022-10-20 08:00:00,2144.07,2022,1068.0478869047618,,2022
2022-10-20 09:00:00,1835.73,2022,1064.4809226190475,,2022
2022-10-20 10:00:00,1833.1,2022,1061.7866071428573,,2022
2022-10-20 11:00:00,1696.56,2022,1059.423363095238,,2022
2022-10-20 12:00:00,1453.8,2022,1056.8066964285715,,2022
2022-10-20 13:00:00,1422.15,2022,1054.4436755952381,,2022
2022-10-20 14:00:00,1424.34,2022,1051.8853125,,2022
2022-10-20 15:00:00,1470.77,2022,1049.0246577380954,,2022
2022-10-20 16:00:00,1582.35,2022,1045.405580357143,,2022
2022-10-20 17:00:00,1796.75,2022,1041.4397470238096,,2022
2022-10-20 18:00:00,1898.91,2022,1037.623511904762,,2022
2022-10-20 19:00:00,1934.71,2022,1033.9097470238096,,2022
2022-10-20 20:00:00,1683.2,2022,1029.8470535714284,,2022
2022-10-20 21:00:00,1501.21,2022,1025.9110565476192,,2022
2022-10-20 22:00:00,711.62,2022,1024.7631547619048,,2022
2022-10-20 23:00:00,546.5,2022,1024.7854017857144,,2022
2022-10-21 00:00:00,620.31,2022,1024.8982291666666,,2022
2022-10-21 01:00:00,585.51,2022,1025.0104166666667,,2022
2022-10-21 02:00:00,567.28,2022,1025.0914285714287,,2022
2022-10-21 03:00:00,567.83,2022,1025.1319791666665,,2022
2022-10-21 04:00:00,607.68,2022,1025.198005952381,,2022
2022-10-21 05:00:00,651.49,2022,1025.0631250000001,,2022
2022-10-21 06:00:00,1647.06,2022,1021.8497321428572,,2022
2022-10-21 07:00:00,1899.91,2022,1018.4299107142857,,2022
2022-10-21 08:00:00,2048.67,2022,1014.9966071428573,,2022
2022-10-21 09:00:00,2070.52,2022,1012.0150297619049,,2022
2022-10-21 10:00:00,1933.39,2022,1009.2121874999999,,2022
2022-10-21 11:00:00,1893.21,2022,1006.5496130952382,,2022
2022-10-21 12:00:00,1783.53,2022,1004.0540029761905,,2022
2022-10-21 13:00:00,1752.68,2022,1001.8825,,2022
2022-10-21 14:00:00,1721.83,2022,999.3119196428571,,2022
2022-10-21 15:00:00,1688.34,2022,996.5992410714287,,2022
2022-10-21 16:00:00,1737.42,2022,993.3480952380951,,2022
2022-10-21 17:00:00,1835.68,2022,990.1797172619048,,2022
2022-10-21 18:00:00,1862.69,2022,986.8503571428571,,2022
2022-10-21 19:00:00,1707.23,2022,983.1443005952382,,2022
2022-10-21 20:00:00,1586.57,2022,979.2586904761904,,2022
2022-10-21 21:00:00,748.33,2022,977.7793154761904,,2022
2022-10-21 22:00:00,631.29,2022,977.5774702380953,,2022
2022-10-21 23:00:00,563.33,2022,977.4892857142856,,2022
2022-10-22 00:00:00,765.54,2022,977.6315476190476,,2022
2022-10-22 01:00:00,707.71,2022,977.7120386904762,,2022
2022-10-22 02:00:00,689.47,2022,977.7590327380954,,2022
2022-10-22 03:00:00,697.1,2022,977.8076041666668,,2022
2022-10-22 04:00:00,699.2,2022,977.8037053571428,,2022
2022-10-22 05:00:00,695.66,2022,977.7683035714286,,2022
2022-10-22 06:00:00,995.66,2022,978.1556845238096,,2022
2022-10-22 07:00:00,1106.9,2022,978.6600297619046,,2022
2022-10-22 08:00:00,1557.3,2022,978.1162202380953,,2022
2022-10-22 09:00:00,1571.45,2022,976.5590476190475,,2022
2022-10-22 10:00:00,1548.23,2022,973.9757589285715,,2022
2022-10-22 11:00:00,1463.53,2022,971.4491517857142,,2022
2022-10-22 12:00:00,1428.03,2022,969.7295684523809,,2022
2022-10-22 13:00:00,1339.9,2022,967.7487648809524,,2022
2022-10-22 14:00:00,1239.6,2022,965.5354166666666,,2022
2022-10-22 15:00:00,1260.61,2022,963.3151785714284,,2022
2022-10-22 16:00:00,1433.23,2022,960.4083482142856,,2022
2022-10-22 17:00:00,1712.44,2022,957.0943303571429,,2022
2022-10-22 18:00:00,1919.34,2022,953.7696874999999,,2022
2022-10-22 19:00:00,1963.35,2022,950.2901488095238,,2022
2022-10-22 20:00:00,884.75,2022,945.3600892857143,,2022
2022-10-22 21:00:00,969.56,2022,942.6976190476191,,2022
2022-10-22 22:00:00,499.6,2022,940.1923958333334,,2022
2022-10-22 23:00:00,320.68,2022,938.5525,,2022
2022-10-23 00:00:00,367.82,2022,937.646636904762,,2022
2022-10-23 01:00:00,341.74,2022,936.8399404761903,,2022
2022-10-23 02:00:00,329.26,2022,936.0447172619048,,2022
2022-10-23 03:00:00,316.77,2022,935.2500148809524,,2022
2022-10-23 04:00:00,339.64,2022,934.4338244047619,,2022
2022-10-23 05:00:00,416.88,2022,933.1442708333334,,2022
2022-10-23 06:00:00,339.09,2022,931.6540476190477,,2022
2022-10-23 07:00:00,380.75,2022,929.991517857143,,2022
2022-10-23 08:00:00,524.6,2022,927.5847470238094,,2022
2022-10-23 09:00:00,658.52,2022,925.0652232142857,,2022
2022-10-23 10:00:00,948.0,2022,922.5037797619049,,2022
2022-10-23 11:00:00,1005.34,2022,919.8588244047619,,2022
2022-10-23 12:00:00,832.32,2022,917.5780208333334,,2022
2022-10-23 13:00:00,712.55,2022,914.918794642857,,2022
2022-10-23 14:00:00,679.62,2022,912.562113095238,,2022
2022-10-23 15:00:00,680.95,2022,910.0919791666668,,2022
2022-10-23 16:00:00,918.94,2022,907.7140922619047,,2022
2022-10-23 17:00:00,1120.14,2022,904.1518601190476,,2022
2022-10-23 18:00:00,1242.34,2022,900.2670982142859,,2022
2022-10-23 19:00:00,1245.44,2022,896.2818005952381,,2022
2022-10-23 20:00:00,1110.53,2022,892.6954761904761,,2022
2022-10-23 21:00:00,941.7,2022,890.6087797619048,,2022
2022-10-23 22:00:00,675.31,2022,889.6192113095237,,2022
2022-10-23 23:00:00,678.29,2022,889.927931547619,,2022
2022-10-24 00:00:00,548.8,2022,888.703244047619,,2022
2022-10-24 01:00:00,534.55,2022,888.5093750000001,,2022
2022-10-24 02:00:00,410.69,2022,888.2490773809524,,2022
2022-10-24 03:00:00,277.11,2022,887.7457589285715,,2022
2022-10-24 04:00:00,420.63,2022,887.0806249999999,,2022
2022-10-24 05:00:00,574.21,2022,885.9760416666666,,2022
2022-10-24 06:00:00,754.53,2022,886.1381101190475,,2022
2022-10-24 07:00:00,1145.66,2022,882.5219345238095,,2022
2022-10-24 08:00:00,1349.07,2022,879.1413392857143,,2022
2022-10-24 09:00:00,1203.34,2022,876.1723511904763,,2022
2022-10-24 10:00:00,1157.38,2022,873.653392857143,,2022
2022-10-24 11:00:00,900.38,2022,871.4421875,,2022
2022-10-24 12:00:00,752.43,2022,869.9006994047619,,2022
2022-10-24 13:00:00,749.34,2022,868.2439136904761,,2022
2022-10-24 14:00:00,753.43,2022,867.8372619047619,,2022
2022-10-24 15:00:00,841.49,2022,868.0805654761905,,2022
2022-10-24 16:00:00,911.54,2022,868.5961160714287,,2022
2022-10-24 17:00:00,1215.16,2022,869.4852827380952,,2022
2022-10-24 18:00:00,1318.58,2022,870.404568452381,,2022
2022-10-24 19:00:00,1392.05,2022,871.4380952380951,,2022
2022-10-24 20:00:00,659.84,2022,871.5467708333334,,2022
2022-10-24 21:00:00,557.97,2022,871.6849255952382,,2022
2022-10-24 22:00:00,321.3,2022,871.6472470238097,,2022
2022-10-24 23:00:00,262.3,2022,871.7311011904762,,2022
2022-10-25 00:00:00,281.77,2022,871.9238392857144,,2022
2022-10-25 01:00:00,277.02,2022,872.1246279761905,,2022
2022-10-25 02:00:00,269.61,2022,872.319925595238,,2022
2022-10-25 03:00:00,264.41,2022,872.5024404761905,,2022
2022-10-25 04:00:00,266.07,2022,872.6654613095237,,2022
2022-10-25 05:00:00,306.98,2022,872.8587946428571,,2022
2022-10-25 06:00:00,371.35,2022,873.0093303571427,,2022
2022-10-25 07:00:00,1280.58,2022,873.9486755952381,,2022
2022-10-25 08:00:00,1400.67,2022,874.5665773809524,,2022
2022-10-25 09:00:00,1246.52,2022,875.2838095238095,,2022
2022-10-25 10:00:00,798.76,2022,875.3454613095239,,2022
2022-10-25 11:00:00,652.56,2022,875.1981696428572,,2022
2022-10-25 12:00:00,680.32,2022,875.2011607142856,,2022
2022-10-25 13:00:00,707.97,2022,875.2648214285714,,2022
2022-10-25 14:00:00,751.54,2022,875.4320238095237,,2022
2022-10-25 15:00:00,886.45,2022,875.817232142857,,2022
2022-10-25 16:00:00,816.45,2022,876.0880208333334,,2022
2022-10-25 17:00:00,1647.72,2022,877.5307589285715,,2022
2022-10-25 18:00:00,1891.34,2022,879.266413690476,,2022
2022-10-25 19:00:00,1560.58,2022,880.5288988095239,,2022
2022-10-25 20:00:00,853.5,2022,880.8167708333333,,2022
2022-10-25 21:00:00,713.16,2022,881.0262351190477,,2022
2022-10-25 22:00:00,658.76,2022,881.256726190476,,2022
2022-10-25 23:00:00,617.51,2022,881.6107738095237,,2022
2022-10-26 00:00:00,640.65,2022,881.8275595238096,,2022
2022-10-26 01:00:00,606.47,2022,881.9999404761904,,2022
2022-10-26 02:00:00,611.97,2022,882.1701636904763,,2022
2022-10-26 03:00:00,638.23,2022,882.365074404762,,2022
2022-10-26 04:00:00,662.29,2022,882.5902976190475,,2022
2022-10-26 05:00:00,767.9,2022,882.9146577380952,,2022
2022-10-26 06:00:00,1363.38,2022,884.0305952380952,,2022
2022-10-26 07:00:00,1662.17,2022,885.3884672619048,,2022
2022-10-26 08:00:00,1738.54,2022,886.7429613095238,,2022
2022-10-26 09:00:00,1609.42,2022,887.8894791666667,,2022
2022-10-26 10:00:00,1464.92,2022,888.833080357143,,2022
2022-10-26 11:00:00,1303.05,2022,889.5382291666666,,2022
2022-10-26 12:00:00,1236.13,2022,890.1478422619048,,2022
2022-10-26 13:00:00,1273.93,2022,890.8081994047619,,2022
2022-10-26 14:00:00,1302.5,2022,891.5049404761905,,2022
2022-10-26 15:00:00,1372.61,2022,892.3048809523809,,2022
2022-10-26 16:00:00,1576.34,2022,893.4833035714285,,2022
2022-10-26 17:00:00,1552.17,2022,894.5659523809525,,2022
2022-10-26 18:00:00,1661.29,2022,895.8142261904762,,2022
2022-10-26 19:00:00,1628.21,2022,897.0150446428571,,2022
2022-10-26 20:00:00,1359.2,2022,897.7969642857142,,2022
2022-10-26 21:00:00,1179.1,2022,898.4161011904764,,2022
2022-10-26 22:00:00,780.09,2022,898.4455059523809,,2022
2022-10-26 23:00:00,606.36,2022,898.3752827380953,,2022
2022-10-27 00:00:00,695.57,2022,898.5886607142857,,2022
2022-10-27 01:00:00,599.44,2022,898.640505952381,,2022
2022-10-27 02:00:00,473.12,2022,898.4858779761905,,2022
2022-10-27 03:00:00,382.57,2022,898.2365625,,2022
2022-10-27 04:00:00,371.3,2022,897.8728422619048,,2022
2022-10-27 05:00:00,430.91,2022,897.486875,,2022
2022-10-27 06:00:00,604.69,2022,897.1867708333333,,2022
2022-10-27 07:00:00,999.07,2022,897.1699107142858,,2022
2022-10-27 08:00:00,1093.01,2022,895.8520386904763,,2022
2022-10-27 09:00:00,959.15,2022,894.8205952380952,,2022
2022-10-27 10:00:00,776.29,2022,893.6571726190476,,2022
2022-10-27 11:00:00,777.82,2022,891.8396130952381,,2022
2022-10-27 12:00:00,692.18,2022,890.0847023809524,,2022
2022-10-27 13:00:00,649.42,2022,887.3215327380954,,2022
2022-10-27 14:00:00,668.34,2022,885.2946726190477,,2022
2022-10-27 15:00:00,713.62,2022,882.9511011904763,,2022
2022-10-27 16:00:00,668.67,2022,880.0073363095239,,2022
2022-10-27 17:00:00,1318.53,2022,876.9005952380952,,2022
2022-10-27 18:00:00,1336.46,2022,872.9602380952381,,2022
2022-10-27 19:00:00,848.69,2022,868.3850297619048,,2022
2022-10-27 20:00:00,681.14,2022,864.6243452380952,,2022
2022-10-27 21:00:00,606.22,2022,861.5368898809522,,2022
2022-10-27 22:00:00,420.41,2022,860.7156994047618,,2022
2022-10-27 23:00:00,297.26,2022,859.8898214285714,,2022
2022-10-28 00:00:00,283.27,2022,858.749568452381,,2022
2022-10-28 01:00:00,259.42,2022,857.6513839285714,,2022
2022-10-28 02:00:00,244.54,2022,856.6251041666666,,2022
2022-10-28 03:00:00,221.34,2022,855.566755952381,,2022
2022-10-28 04:00:00,208.54,2022,854.4351488095239,,2022
2022-10-28 05:00:00,250.34,2022,852.7665029761904,,2022
2022-10-28 06:00:00,316.1,2022,848.126830357143,,2022
2022-10-28 07:00:00,1094.58,2022,844.2116071428572,,2022
2022-10-28 08:00:00,1292.62,2022,840.3517261904761,,2022
2022-10-28 09:00:00,1308.15,2022,836.6026339285715,,2022
2022-10-28 10:00:00,1181.34,2022,832.834806547619,,2022
2022-10-28 11:00:00,1115.48,2022,829.3286904761904,,2022
2022-10-28 12:00:00,1061.86,2022,826.3531249999999,,2022
2022-10-28 13:00:00,655.94,2022,823.2112648809523,,2022
2022-10-28 14:00:00,382.73,2022,820.5146875,,2022
2022-10-28 15:00:00,391.81,2022,817.9844494047618,,2022
2022-10-28 16:00:00,394.22,2022,815.093363095238,,2022
2022-10-28 17:00:00,1150.82,2022,812.0067261904762,,2022
2022-10-28 18:00:00,1247.87,2022,809.5530505952381,,2022
2022-10-28 19:00:00,1321.06,2022,809.709761904762,,2022
2022-10-28 20:00:00,1183.2,2022,810.1376041666666,,2022
2022-10-28 21:00:00,656.7,2022,809.9744791666666,,2022
2022-10-28 22:00:00,358.22,2022,809.6999553571428,,2022
2022-10-28 23:00:00,303.84,2022,809.4134077380953,,2022
2022-10-29 00:00:00,334.22,2022,808.8894494047619,,2022
2022-10-29 01:00:00,251.4,2022,808.2554017857143,,2022
2022-10-29 02:00:00,209.72,2022,807.7552529761904,,2022
2022-10-29 03:00:00,180.18,2022,807.6632291666667,,2022
2022-10-29 04:00:00,160.05,2022,807.617931547619,,2022
2022-10-29 05:00:00,152.07,2022,807.5758630952381,,2022
2022-10-29 06:00:00,138.94,2022,807.5202678571428,,2022
2022-10-29 07:00:00,139.16,2022,807.3304910714285,,2022
2022-10-29 08:00:00,143.86,2022,806.8132291666667,,2022
2022-10-29 09:00:00,166.62,2022,806.0148511904762,,2022
2022-10-29 10:00:00,141.89,2022,805.1826041666666,,2022
2022-10-29 11:00:00,133.8,2022,804.3685267857143,,2022
2022-10-29 12:00:00,89.71,2022,803.6097023809523,,2022
2022-10-29 13:00:00,53.83,2022,802.7393303571428,,2022
2022-10-29 14:00:00,47.15,2022,801.8232738095238,,2022
2022-10-29 15:00:00,53.72,2022,800.8591666666666,,2022
2022-10-29 16:00:00,127.01,2022,799.9410863095237,,2022
2022-10-29 17:00:00,177.23,2022,798.9936160714287,,2022
2022-10-29 18:00:00,183.9,2022,797.955193452381,,2022
2022-10-29 19:00:00,182.15,2022,796.9622470238095,,2022
2022-10-29 20:00:00,170.56,2022,796.1156398809525,,2022
2022-10-29 21:00:00,179.75,2022,795.3358333333334,,2022
2022-10-29 22:00:00,180.84,2022,794.5204464285714,,2022
2022-10-29 23:00:00,170.23,2022,793.6994940476189,,2022
2022-10-30 00:00:00,129.18,2022,792.8465178571429,,2022
2022-10-30 01:00:00,134.42,2022,792.0094494047619,,2022
2022-10-30 02:00:00,173.21,2022,791.3240327380952,,2022
2022-10-30 03:00:00,179.37,2022,790.587693452381,,2022
2022-10-30 04:00:00,204.69,2022,789.9337351190476,,2022
2022-10-30 05:00:00,234.15,2022,789.3181101190477,,2022
2022-10-30 06:00:00,249.09,2022,788.7271428571429,,2022
2022-10-30 07:00:00,301.14,2022,788.2031101190476,,2022
2022-10-30 08:00:00,379.15,2022,787.3902976190477,,2022
2022-10-30 09:00:00,407.19,2022,786.5063244047619,,2022
2022-10-30 10:00:00,868.93,2022,786.5985416666666,,2022
2022-10-30 11:00:00,1065.22,2022,787.153556547619,,2022
2022-10-30 12:00:00,1064.89,2022,787.7845089285713,,2022
2022-10-30 13:00:00,1064.89,2022,788.4337648809524,,2022
2022-10-30 14:00:00,1165.27,2022,789.1224404761905,,2022
2022-10-30 15:00:00,1326.97,2022,790.0118898809524,,2022
2022-10-30 16:00:00,1478.96,2022,790.7331845238094,,2022
2022-10-30 17:00:00,1649.27,2022,790.1519345238095,,2022
2022-10-30 18:00:00,1799.51,2022,789.5952232142857,,2022
2022-10-30 19:00:00,1742.67,2022,789.4426785714286,,2022
2022-10-30 20:00:00,1558.06,2022,789.3605208333333,,2022
2022-10-30 21:00:00,1469.14,2022,787.9039136904761,,2022
2022-10-30 22:00:00,1342.68,2022,787.3302380952382,,2022
2022-10-30 23:00:00,1155.12,2022,786.6636904761905,,2022
2022-10-31 00:00:00,605.22,2022,786.2551339285714,,2022
2022-10-31 01:00:00,569.98,2022,785.5803720238096,,2022
2022-10-31 02:00:00,484.33,2022,784.958244047619,,2022
2022-10-31 03:00:00,440.25,2022,784.2486607142857,,2022
2022-10-31 04:00:00,435.99,2022,783.3555654761906,,2022
2022-10-31 05:00:00,762.66,2022,782.4345684523809,,2022
2022-10-31 06:00:00,1531.0,2022,781.5924553571429,,2022
2022-10-31 07:00:00,1771.91,2022,779.5842857142858,,2022
2022-10-31 08:00:00,1833.01,2022,777.3871875,,2022
2022-10-31 09:00:00,1672.62,2022,775.6759672619048,,2022
2022-10-31 10:00:00,1564.06,2022,774.7656398809524,,2022
2022-10-31 11:00:00,1548.79,2022,774.6844345238095,,2022
2022-10-31 12:00:00,1548.89,2022,775.0607142857143,,2022
2022-10-31 13:00:00,1554.35,2022,775.279613095238,,2022
2022-10-31 14:00:00,1650.58,2022,775.3863095238095,,2022
2022-10-31 15:00:00,1785.0,2022,775.4970833333333,,2022
2022-10-31 16:00:00,1822.32,2022,774.9040327380952,,2022
2022-10-31 17:00:00,1919.53,2022,772.6999702380953,,2022
2022-10-31 18:00:00,1927.39,2022,769.9811160714286,,2022
2022-10-31 19:00:00,1777.91,2022,766.938125,,2022
2022-10-31 20:00:00,1557.19,2022,763.702068452381,,2022
2022-10-31 21:00:00,1449.06,2022,760.8894047619048,,2022
2022-10-31 22:00:00,1103.73,2022,759.5476785714285,,2022
2022-10-31 23:00:00,482.69,2022,757.9664880952381,,2022
2022-11-01 00:00:00,381.16,2022,757.2323511904763,,2022
2022-11-01 01:00:00,381.16,2022,756.5025892857143,,2022
2022-11-01 02:00:00,385.53,2022,755.7790029761904,,2022
2022-11-01 03:00:00,394.26,2022,755.0685714285713,,2022
2022-11-01 04:00:00,413.04,2022,754.3047916666667,,2022
2022-11-01 05:00:00,533.04,2022,752.9360119047619,,2022
2022-11-01 06:00:00,654.56,2022,750.0457738095238,,2022
2022-11-01 07:00:00,851.53,2022,746.7286904761905,,2022
2022-11-01 08:00:00,921.52,2022,742.5311458333333,,2022
2022-11-01 09:00:00,738.63,2022,738.6085863095237,,2022
2022-11-01 10:00:00,624.32,2022,735.4374255952381,,2022
2022-11-01 11:00:00,534.02,2022,732.791636904762,,2022
2022-11-01 12:00:00,424.07,2022,730.795505952381,,2022
2022-11-01 13:00:00,450.28,2022,729.0204315476191,,2022
2022-11-01 14:00:00,752.17,2022,727.866919642857,,2022
2022-11-01 15:00:00,873.48,2022,726.8288541666667,,2022
2022-11-01 16:00:00,952.52,2022,725.369375,,2022
2022-11-01 17:00:00,1220.14,2022,723.9391517857142,,2022
2022-11-01 18:00:00,1329.1,2022,722.3007886904762,,2022
2022-11-01 19:00:00,1087.8,2022,720.6721726190476,,2022
2022-11-01 20:00:00,897.17,2022,719.3075148809525,,2022
2022-11-01 21:00:00,382.15,2022,718.8813541666667,,2022
2022-11-01 22:00:00,342.29,2022,718.7311160714286,,2022
2022-11-01 23:00:00,263.24,2022,718.6678571428571,,2022
2022-11-02 00:00:00,284.99,2022,718.802738095238,,2022
2022-11-02 01:00:00,258.55,2022,718.9145089285715,,2022
2022-11-02 02:00:00,189.12,2022,718.9300446428572,,2022
2022-11-02 03:00:00,170.41,2022,718.9116220238095,,2022
2022-11-02 04:00:00,219.81,2022,718.9358482142858,,2022
2022-11-02 05:00:00,318.72,2022,718.9439285714286,,2022
2022-11-02 06:00:00,379.77,2022,718.7583184523809,,2022
2022-11-02 07:00:00,431.35,2022,718.3885416666667,,2022
2022-11-02 08:00:00,575.42,2022,718.0966666666667,,2022
2022-11-02 09:00:00,760.73,2022,718.0509821428572,,2022
2022-11-02 10:00:00,500.01,2022,717.5586458333333,,2022
2022-11-02 11:00:00,463.34,2022,717.3665327380952,,2022
2022-11-02 12:00:00,434.61,2022,717.3872767857143,,2022
2022-11-02 13:00:00,559.31,2022,717.8411607142857,,2022
2022-11-02 14:00:00,761.06,2022,718.6976636904762,,2022
2022-11-02 15:00:00,969.66,2022,719.8274553571429,,2022
2022-11-02 16:00:00,1064.65,2022,720.8343005952381,,2022
2022-11-02 17:00:00,1514.39,2022,722.6748660714286,,2022
2022-11-02 18:00:00,1480.66,2022,724.5536607142857,,2022
2022-11-02 19:00:00,1103.39,2022,725.9385565476191,,2022
2022-11-02 20:00:00,761.49,2022,726.9093601190476,,2022
2022-11-02 21:00:00,491.96,2022,727.5699107142858,,2022
2022-11-02 22:00:00,432.11,2022,728.2116517857143,,2022
2022-11-02 23:00:00,414.81,2022,728.8319791666667,,2022
2022-11-03 00:00:00,357.38,2022,729.3700892857144,,2022
2022-11-03 01:00:00,331.44,2022,729.878630952381,,2022
2022-11-03 02:00:00,318.59,2022,730.3686904761905,,2022
2022-11-03 03:00:00,327.52,2022,730.8644642857142,,2022
2022-11-03 04:00:00,338.96,2022,731.3703273809524,,2022
2022-11-03 05:00:00,372.3,2022,731.9149851190476,,2022
2022-11-03 06:00:00,398.78,2022,732.4395238095238,,2022
2022-11-03 07:00:00,950.1,2022,733.6889583333333,,2022
2022-11-03 08:00:00,915.56,2022,734.8398958333333,,2022
2022-11-03 09:00:00,775.77,2022,735.7844196428572,,2022
2022-11-03 10:00:00,577.69,2022,736.4646726190476,,2022
2022-11-03 11:00:00,418.06,2022,736.9425595238096,,2022
2022-11-03 12:00:00,371.0,2022,737.4030059523809,,2022
2022-11-03 13:00:00,378.51,2022,737.8954315476191,,2022
2022-11-03 14:00:00,714.21,2022,738.8945238095238,,2022
2022-11-03 15:00:00,805.29,2022,740.0226934523811,,2022
2022-11-03 16:00:00,870.67,2022,741.2512202380952,,2022
2022-11-03 17:00:00,1262.37,2022,743.0224553571429,,2022
2022-11-03 18:00:00,979.84,2022,744.3921428571427,,2022
2022-11-03 19:00:00,385.38,2022,744.8836607142857,,2022
2022-11-03 20:00:00,366.86,2022,745.3763392857143,,2022
2022-11-03 21:00:00,359.77,2022,745.8879910714286,,2022
2022-11-03 22:00:00,341.03,2022,746.3940178571429,,2022
2022-11-03 23:00:00,276.86,2022,746.8068154761904,,2022
2022-11-04 00:00:00,200.05,2022,747.119375,,2022
2022-11-04 01:00:00,191.85,2022,747.4203869047619,,2022
2022-11-04 02:00:00,189.88,2022,747.7184672619048,,2022
2022-11-04 03:00:00,191.3,2022,748.0126785714286,,2022
2022-11-04 04:00:00,195.57,2022,748.3045089285714,,2022
2022-11-04 05:00:00,233.83,2022,748.639375,,2022
2022-11-04 06:00:00,309.59,2022,749.0038839285714,,2022
2022-11-04 07:00:00,342.49,2022,749.2978869047619,,2022
2022-11-04 08:00:00,359.76,2022,749.5918898809524,,2022
2022-11-04 09:00:00,376.27,2022,749.9102976190477,,2022
2022-11-04 10:00:00,374.96,2022,750.2272321428571,,2022
2022-11-04 11:00:00,369.82,2022,750.5428273809523,,2022
